cluster_id	0_3001.tsv	0_3002.tsv	0_3003.tsv	0_3004.tsv	0_3005.tsv	0_3006.tsv	0_3007.tsv	0_3008.tsv	0_3009.tsv	0_3010.tsv	0_3012.tsv	0_3013.tsv	0_3014.tsv	0_3015.tsv	0_3016.tsv	0_3017.tsv	0_3018.tsv	0_3019.tsv	0_3020.tsv	0_3021.tsv	0_3022.tsv	0_3023.tsv	0_3024.tsv	0_3025.tsv	1_3001.tsv	1_3002.tsv	1_3003.tsv	1_3004.tsv	1_3005.tsv	1_3006.tsv	1_3007.tsv	1_3008.tsv	1_3009.tsv	1_3010.tsv	1_3012.tsv	1_3013.tsv	1_3014.tsv	1_3015.tsv	1_3016.tsv	1_3017.tsv	1_3018.tsv	1_3019.tsv	1_3020.tsv	1_3021.tsv	1_3022.tsv	1_3023.tsv	1_3024.tsv	1_3025.tsv
21526	5.5516448e-05	7.357006e-05	6.661508e-05	6.219642e-05	5.8588168e-05	7.9753474e-05	8.372195e-05	7.9148354e-05	3.2434739e-06	1.8090792e-05	7.8888406e-05	5.2858388e-05	0.0002977686	0.00011564807	0.00025170034	1.5330303e-05	4.539428e-05	4.2788964e-05	6.139594e-05	0.00031669668	4.7394038e-05	1.7193735e-05	4.2814954e-05	7.4686677e-06	6.9054106e-05	8.779842e-05	9.754061e-05	4.732333e-05	8.773853e-05	0.00013905646	7.692267e-05	0.0001619416	1.9930806e-06	2.190478e-05	8.511472e-05	4.010272e-05	0.00026019028	0.000212015	0.00016781413	1.878966e-05	4.5713812e-05	6.11166e-05	0.00013384312	0.00029803853	2.755589e-05	8.8351035e-06	7.640256e-05	1.2750976e-05
21743	0.00022562924	0.0	3.7849009e-06	0.00033153893	0.00023704536	5.474484e-06	3.2589151e-09	0.00010059023	3.5005294e-05	1.7033113e-05	3.639626e-06	0.0	1.5991179e-06	0.00012621058	0.0	4.217463e-05	0.0	0.0	7.5292555e-06	6.2496205e-05	0.0	0.0007851951	6.484715e-05	9.688374e-06	0.00046499682	0.0	0.0	0.00038640606	0.000574117	0.0	0.0	2.3534512e-05	2.009211e-05	4.5009633e-06	5.8356104e-06	0.0	0.0	7.057554e-08	5.41885e-07	0.0002811207	0.0	0.0	4.882667e-06	1.4285728e-05	1.1585542e-05	0.00030828436	4.733679e-05	0.0
21996	1.7985051e-06	0.0	0.0	4.6474327e-07	4.5623176e-05	0.00027347883	3.4115234e-05	0.0	0.00030211598	0.0	0.0	6.143065e-06	1.0626142e-06	0.0	4.621752e-05	5.5997275e-06	3.3637224e-07	0.0	1.6382098e-06	0.0	4.570864e-08	3.8456795e-07	0.00024078772	0.0	4.7634995e-08	0.0	0.0	3.0174487e-08	0.00012849619	0.0008863612	4.391745e-05	2.0620786e-07	0.00025908044	7.664256e-07	0.0	3.7461211e-06	1.4905167e-05	4.2850016e-07	7.128971e-06	1.7872939e-08	1.7917295e-06	0.0	1.8217004e-06	0.0	0.0	1.7611357e-07	0.00024944136	1.3457583e-07
22017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005757519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074251867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22315	0.00024142931	5.898449e-06	0.0	1.0367156e-05	9.3469835e-06	1.0362024e-05	2.8044846e-07	1.2098675e-06	1.1454969e-05	0.0	1.4210785e-06	0.0	0.0	6.605572e-07	5.877832e-08	5.908499e-09	1.3223465e-07	0.0	0.001409774	3.5921872e-07	2.5227748e-05	2.2334281e-07	1.5608051e-05	1.5491773e-06	5.5255696e-05	2.0958898e-05	3.5035208e-07	1.3024644e-05	0.00015149728	6.374162e-06	1.8733597e-07	0.00028265582	1.3717826e-05	3.7040958e-05	2.3479869e-07	9.0263063e-07	0.0	8.2899885e-07	1.2232961e-05	7.336028e-06	1.0205207e-06	1.470049e-05	0.003257304	1.3732653e-05	1.9266514e-05	2.6158987e-06	0.00024650514	0.0
22547	1.7334786e-06	3.1042034e-06	6.828729e-07	2.1812463e-08	1.702621e-06	3.9295446e-06	0.00028711668	3.788896e-06	1.5125152e-05	0.0	0.0	0.00021470751	2.9675311e-05	3.484037e-07	0.00010572881	2.8515613e-05	1.9783013e-06	0.00011821634	2.0429829e-07	2.018985e-05	5.587709e-07	5.815383e-06	7.8838053e-07	8.163794e-06	2.017852e-06	1.0721251e-05	2.928518e-05	1.8493985e-08	4.6863506e-06	0.0002982644	7.023844e-05	2.489275e-06	0.00016379921	3.1885868e-06	1.6165892e-07	5.4709976e-06	0.00042484654	7.071701e-08	6.261544e-06	0.0005744631	0.00015166821	0.00015574734	3.1342083e-06	0.00081000454	2.2243941e-05	4.6736404e-05	1.1123769e-06	2.0841605e-06
22581	3.8387727e-05	3.421569e-05	3.1309548e-05	3.3833217e-07	3.1664997e-05	0.00011063328	3.8160664e-08	3.2240652e-05	1.8398181e-05	1.3898886e-05	0.0	9.015387e-05	1.126844e-05	6.7481515e-08	9.177162e-05	3.085426e-05	0.0	0.00028625538	2.0987828e-07	0.0	6.710232e-07	1.8426677e-05	3.304353e-05	5.189081e-05	4.0038896e-05	6.741402e-06	7.343311e-06	2.8906147e-08	8.500568e-05	0.00020856138	5.125946e-07	1.913131e-05	1.6304264e-05	6.1926985e-05	0.0	2.3254473e-05	2.8727796e-05	4.450149e-07	5.205437e-05	7.842684e-05	0.0	0.00015284712	3.2179028e-06	1.2073609e-07	2.7612066e-06	6.237727e-05	0.0002189244	3.7060385e-05
22609	6.8395525e-06	0.00022489428	3.702439e-08	1.1434565e-06	0.0011823408	1.5856364e-07	4.8324107e-08	1.4292298e-06	5.4929824e-06	7.066282e-08	6.463952e-05	9.287226e-08	6.3995594e-07	0.00010124667	7.4722993e-06	8.2781284e-05	0.0	1.5184111e-06	0.0003077399	1.3989161e-05	0.0	1.0685717e-06	3.8227786e-06	4.6436548e-05	2.0858004e-06	0.0002510987	0.0	0.0	0.0002075278	0.0	1.4390614e-07	4.685076e-07	9.378219e-07	1.1542864e-07	5.5822882e-05	1.1743545e-06	1.7270208e-05	2.2263075e-05	0.00021830201	2.79162e-05	0.0	4.077085e-05	0.00023732679	2.8423574e-07	0.0	1.2573875e-07	3.624509e-06	0.00010639366
22833	5.7427457e-07	0.0002006627	0.0	0.0	7.401343e-08	1.5905357e-07	0.0	0.0	6.252796e-06	0.0	0.0	0.0	0.0	0.0	1.3347646e-07	4.9593848e-05	9.014608e-05	1.3236256e-06	0.0	3.0022034e-07	2.3488002e-07	8.245034e-07	0.0	0.0	0.0	0.0004575215	0.0	0.0	2.056692e-07	4.4232516e-07	1.06318694e-07	1.1332798e-07	1.874607e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00046382894	0.0026088	5.568765e-07	2.701016e-07	5.267042e-05	0.0	2.3218226e-08	0.0	3.855955e-07
22863	5.7714277e-07	0.00019222317	0.0	0.0	7.7573327e-07	9.7174736e-05	0.0	5.886644e-05	9.149267e-05	8.536328e-09	0.00018651834	0.0	1.8239871e-06	7.655446e-06	0.0	0.0001661472	0.0006982745	0.0	7.3839175e-05	5.990045e-05	0.0	0.0001427218	0.0	0.00020749263	1.6672978e-07	6.953913e-05	8.7387356e-08	0.0	1.3846561e-06	4.1533556e-05	0.0	2.6118003e-05	6.7104236e-05	0.0	0.00011872082	0.0	9.1456e-05	4.7653244e-05	5.8583954e-08	6.5108725e-05	8.246197e-06	0.0	4.0296214e-05	1.9953848e-05	0.0	1.0375985e-05	0.0	5.5597375e-05
23123	0.000115583476	9.901164e-06	6.528326e-06	4.43741e-05	0.00021126901	0.00025686788	0.00036763548	4.53332e-06	1.8952393e-05	1.5299006e-06	4.8392724e-07	0.0010796658	3.573333e-08	3.5443387e-05	2.6463859e-08	0.000143422	0.0007006401	4.135633e-07	2.9870944e-06	1.5067145e-05	0.0001242127	0.0	6.7440116e-05	0.00013714812	9.3967516e-05	3.9498264e-06	0.0	0.00017001622	0.0005879575	0.00023595085	2.633208e-05	5.839094e-06	1.948391e-05	2.1663014e-05	2.3363898e-05	0.00048742516	2.2460423e-05	0.00033005627	1.7928196e-05	7.293897e-05	0.0001450232	1.5256786e-05	1.4794714e-05	5.7439447e-05	3.0271383e-05	2.1266394e-06	6.982169e-05	8.966074e-05
23209	0.0	6.5863583e-06	0.0020289007	0.0	1.98534e-06	5.461198e-09	0.0014288778	0.0	0.0	9.243593e-08	0.0	1.6655746e-05	0.00040187096	0.0	1.8604776e-06	0.0	4.641065e-09	0.0	0.0	0.0	1.1704316e-07	1.5675932e-05	0.0	0.0	0.0	0.0	0.0032302476	0.0	1.3070887e-07	1.4375788e-09	3.7254347e-06	1.1317202e-07	0.0	1.4783175e-08	9.426673e-10	0.00026293253	8.0485165e-09	1.4542029e-07	0.0	0.0	0.00013980384	2.135819e-07	1.4375432e-07	1.0488914e-06	0.000243569	1.0409046e-05	3.658701e-05	0.0
23915	4.5605488e-05	7.7394276e-07	5.2095642e-05	7.841914e-08	0.00019998134	2.1700833e-05	0.0005274153	3.6418032e-07	2.722394e-06	7.3142047e-07	0.00013412103	6.7724136e-06	0.00030315283	0.00041164536	1.4224112e-05	0.00029009735	0.0010977382	1.8360979e-05	0.00021171273	0.0	1.7505042e-07	0.00057534623	0.00040305406	0.00054896774	5.3778635e-06	4.394911e-08	8.140852e-06	1.0351865e-08	0.00066597963	1.761456e-05	0.00077676814	6.702617e-07	6.6488396e-06	1.0578064e-05	0.00016720215	9.599968e-06	0.00055018236	0.0005367683	5.4501863e-05	0.0014605802	0.00067591836	0.000111178226	0.0001542761	8.983136e-08	4.486654e-07	0.00048658092	0.00023856024	0.00040326346
24013	3.9220657e-05	0.00010116243	0.0	0.0	0.0	5.905426e-08	1.3064992e-09	0.0	5.1725918e-05	0.0	0.0	0.0	0.0	0.00087254954	0.0	1.8126633e-05	0.00037199564	0.0	0.0	3.8936912e-05	0.0	0.0	0.0	4.33262e-08	0.00016916437	0.0002477228	0.0	0.0	0.0	8.756021e-07	0.0	0.0	0.00016811643	0.0	0.0	0.0	0.0	0.00023718056	2.362833e-08	0.00041518913	0.00051512435	9.991497e-07	9.531841e-09	0.00018359564	0.0	0.0	0.0	5.193138e-07
25131	0.0	0.00021925817	0.0	0.0	1.7298e-08	0.0002474696	0.0	0.00034762925	6.680605e-05	0.0	3.255256e-05	0.0	0.0	0.0	4.1494033e-05	0.0	0.0	0.0	0.0	0.00024413849	0.0	0.0	0.0025639888	0.0	0.0	0.00032969692	0.0	0.0	2.8524656e-07	2.520747e-06	0.0	0.0005042873	4.1087706e-06	2.3107285e-08	0.0001235129	0.0	0.0	0.0	0.0009342164	0.0	0.0	9.70986e-08	0.0	0.00014776092	0.0	0.0	0.0003757778	2.7340604e-07
25308	5.6108106e-06	9.938574e-06	8.8246495e-08	0.0	0.0035642076	4.5015586e-06	2.4216076e-06	5.1981133e-06	0.014521447	1.4653402e-05	0.0005220645	0.0	3.6411082e-06	0.0015557274	0.010693039	7.22967e-06	1.8629459e-07	0.004699356	1.433523e-06	0.00026630188	0.00274966	2.9597628e-05	1.1305637e-05	3.8116755e-06	4.906957e-06	6.2721615e-06	7.362864e-07	0.0	0.005951168	1.8594726e-05	2.0730326e-06	1.16748e-05	0.0070122676	0.0046949014	0.004468132	0.0	5.294858e-07	0.0042273025	0.0016169131	1.5778281e-06	6.682243e-07	0.0027528482	2.5336669e-05	0.0011520019	0.006220981	4.411219e-05	1.5930078e-05	8.640468e-06
26899	8.31352e-06	3.766049e-06	9.577087e-06	2.9715972e-09	7.3091655e-06	1.1850327e-05	2.3321165e-05	2.4006522e-05	3.8673967e-05	5.580789e-06	2.333812e-05	9.3225043e-07	0.00035544654	1.0007624e-05	1.4778543e-05	2.34598e-07	1.4791177e-05	6.578919e-05	1.20524965e-05	8.501972e-06	2.8382938e-05	6.5892775e-05	0.000106640226	4.433046e-06	1.41194305e-05	6.9169387e-06	7.912621e-05	2.4101348e-08	1.5030287e-05	5.153139e-05	1.45866115e-05	2.4667987e-05	4.340156e-05	5.8909636e-06	3.045237e-05	8.9985015e-06	0.00073052465	1.2947746e-05	3.884269e-06	9.770562e-07	5.483864e-05	4.065686e-05	5.042509e-05	2.1770591e-05	4.1296258e-05	0.0001279828	0.00014023122	8.208488e-06
26982	5.032318e-07	7.565934e-06	2.2947737e-05	2.895314e-06	0.00037777107	7.558782e-05	0.0	0.00015613066	0.000109262895	8.412884e-07	0.0	8.656938e-06	0.0	0.0	0.0017877016	4.0736474e-08	5.867499e-08	1.7165155e-06	1.2520844e-06	5.6180706e-08	0.0	5.0792296e-05	0.00011808301	2.2931533e-06	0.0009458121	3.3623587e-06	0.0	2.4458311e-06	0.00050179986	2.6919348e-05	0.0	0.00024445966	9.137244e-06	0.0	0.0	0.0	3.6592726e-05	4.7769237e-08	3.4530698e-05	6.4989756e-08	0.0	2.0366454e-06	5.040237e-07	0.00013604572	6.4551443e-07	0.0008164823	9.351873e-05	1.168449e-06
27397	0.0	0.0005397157	1.284975e-05	0.0	0.0	0.0	0.0	4.718422e-05	0.00011916754	4.7083322e-08	6.588976e-06	0.0	0.000366754	4.1203617e-05	0.00030684547	0.000113435504	0.0	0.0	0.0	0.00035476685	5.5371846e-05	0.0	0.0	0.0	0.0	0.00036951818	0.0	0.0	0.0	0.0	0.0	0.00013527051	7.846011e-05	8.9127665e-05	2.8236824e-05	0.0	0.00015210849	0.0003142028	0.00014426543	0.0004353586	0.0	1.6309127e-07	0.00013568613	0.00057278835	0.0003215646	0.0	4.665551e-07	0.0
28618	9.758565e-05	3.4414654e-05	8.736921e-08	0.00033496908	2.4017367e-05	0.0004069988	4.0626483e-06	0.0003838264	2.7882828e-05	4.9019545e-06	5.0255774e-05	0.00021071431	5.0677617e-08	0.00027367388	5.669152e-05	5.446701e-05	3.2674307e-05	4.9063143e-05	3.1250558e-05	1.995028e-05	2.0623715e-06	1.860898e-05	0.00017635088	0.0006192176	0.00019525902	4.053305e-05	0.0	0.00064773957	3.4377943e-05	1.8361989e-05	1.5652318e-05	0.0002171611	2.4796604e-05	4.708111e-06	0.00012300392	1.8331879e-05	0.0	9.512069e-05	0.00020142789	0.0001217643	0.0	5.917139e-05	7.401616e-05	1.6211507e-05	2.5955887e-06	0.00039723006	0.00014972832	0.001876328
28828	5.3195176e-06	8.503392e-06	9.610361e-07	6.821449e-07	1.0246004e-06	1.8451015e-05	8.121383e-06	3.826324e-07	4.850417e-05	0.0	5.568312e-07	3.6224883e-05	3.2399093e-06	8.290847e-06	8.4215003e-07	7.1145834e-08	2.9360515e-05	6.252979e-06	0.0	7.1481e-05	7.055398e-06	3.2385453e-06	1.4173211e-06	1.3095247e-06	5.872478e-06	1.2953878e-06	1.1793605e-05	1.2047471e-07	7.536712e-07	1.6380609e-05	3.6295633e-06	1.4160328e-06	2.7936412e-05	2.4201638e-06	1.2524887e-06	2.0543279e-05	3.745189e-05	0.00036633882	2.5528882e-06	1.3992326e-06	6.766672e-05	3.816426e-06	7.248484e-07	1.5800913e-05	4.3385317e-05	2.630148e-06	8.217134e-06	4.245918e-06
29223	1.7028668e-06	9.421788e-07	6.486008e-06	1.6072365e-08	3.0203031e-05	0.0	4.3745013e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.2351483e-06	1.2537981e-06	0.0035759956	9.305588e-08	7.537764e-07	0.0	0.0	0.0	5.133486e-07	0.0	3.957727e-06	0.0	0.0	3.5235684e-07	2.0399415e-08	2.4641018e-05	0.0	0.0	1.5163588e-06	8.0750375e-08	2.3947334e-07	4.9101715e-08	0.0	0.0	0.0	6.35915e-07	0.008782326	1.774842e-07	2.7801173e-06	0.0	4.315207e-06	0.0	1.3421912e-05	0.0	4.120557e-06
29558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001982215	0.0	9.685335e-08	0.0	0.0	0.0	1.538533e-07	8.882058e-09	0.0	0.0	0.0	1.3373474e-07	9.24061e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014662718	0.0	0.0	0.0	0.0	0.0	1.15623585e-07	0.0	0.0	0.0	0.0	1.9055749e-08	2.4162733e-07	0.0	0.0	0.0
29652	0.00023127979	8.636598e-05	1.183566e-06	0.0	0.00017316158	0.00020392258	8.626903e-05	0.00018383127	6.8191526e-05	7.3105703e-06	7.736231e-05	0.00016110051	8.203262e-07	8.618708e-05	9.896892e-06	2.0162996e-07	9.249026e-05	4.554735e-05	0.0032073846	0.00072460464	0.00051211024	0.0	0.0	0.00019937764	9.518783e-05	0.00011143856	0.0	0.0	8.889098e-05	4.279635e-06	0.0003528343	8.421605e-05	0.00014623404	0.00014889559	0.00015105352	3.6112848e-08	7.2923524e-07	0.00035361314	0.00011905106	0.0	9.587043e-07	0.00013265215	0.0025795356	0.00017525456	3.0200225e-05	0.0002147796	0.0	0.00016278891
29804	0.0	6.0801e-05	4.7259041e-07	0.0	2.8693057e-07	0.0	7.3172794e-07	2.8048619e-06	2.055955e-06	0.0	0.0	3.5986886e-07	0.0022523752	1.2263891e-07	3.6192904e-07	5.5758886e-07	1.8778726e-05	2.0356032e-05	1.2088901e-05	9.809926e-06	0.0	0.0	0.0	0.0	0.0	4.5650646e-05	0.0	0.0	2.5963405e-07	3.398608e-07	2.0506432e-07	5.5106984e-06	1.2393987e-07	0.0	1.5212486e-06	0.0	0.006196716	1.8567488e-06	1.2234127e-06	2.524701e-06	0.00024361945	3.4187867e-06	3.6385332e-05	8.773006e-06	0.0	0.0005233088	0.0	8.2725313e-07
29937	4.8626816e-06	3.423615e-05	8.007658e-06	0.0	9.060113e-05	1.9539177e-05	5.0026633e-06	6.914094e-05	0.0	2.846327e-06	0.0	2.6002703e-05	0.0014836764	4.608497e-07	0.0	8.268354e-06	1.5511041e-05	0.00030814295	6.0762486e-05	0.0	5.1448405e-06	0.001526889	6.449638e-05	4.0581304e-05	4.585419e-06	1.5007267e-05	5.5783672e-05	0.0	8.568065e-05	4.8304315e-05	1.7403152e-05	5.3991826e-05	2.7125923e-06	2.0922464e-05	0.0	4.133384e-06	0.003260031	1.9775214e-07	8.3985634e-07	3.7589361e-06	5.90798e-05	0.00052774744	3.9160852e-05	0.0	7.8425706e-05	0.0011475633	2.0184207e-05	1.3130568e-05
29960	0.00016769071	0.00014182652	6.2601935e-06	4.7638085e-08	0.000584373	0.0007199079	0.0	0.00017756874	0.00010920717	0.010592337	0.00023994075	7.900074e-09	5.7615813e-07	0.00041768156	4.3629698e-05	0.00057856453	0.0016106364	0.00013181537	0.00029439348	0.00012414831	0.00035818256	1.1950148e-06	0.0004930427	1.0919524e-07	0.00020961283	0.0002277446	0.0	1.0110157e-07	0.0006561202	0.00042294938	0.0	9.700468e-05	5.735141e-06	0.0023528077	0.0005447996	0.0	5.949972e-06	0.00015678034	0.00016433526	8.369523e-05	1.991241e-06	3.7408397e-05	0.00019351972	0.00014141499	6.2142055e-05	6.829176e-07	0.00034637464	3.418857e-07
30644	8.527049e-09	0.0	0.0002902133	1.5570245e-07	5.98038e-08	0.0	9.836402e-07	0.0	0.0	0.0	0.0	2.2442182e-05	0.00014899777	0.0	1.3248107e-05	2.0955596e-05	2.1371711e-06	3.286386e-05	0.0	0.0	0.0	0.00033676377	1.7877866e-05	0.002111745	0.0	0.0	4.5774053e-05	0.0	6.601358e-07	0.0	6.1793395e-07	4.2328742e-07	5.022608e-07	7.4953725e-08	0.0	5.912092e-06	5.0315724e-05	0.0	1.41709e-07	5.844463e-05	5.1704377e-05	1.3904987e-05	5.0025783e-08	0.0	1.8335479e-08	8.4272186e-05	0.0002308763	0.0006114405
30850	0.00082266494	0.0	2.7357288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.621112e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.9016967e-08	0.0	0.0	7.114082e-08	0.00038200986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0708756e-05	0.0	0.0	1.1243272e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6109676e-08
30852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017055645	0.0	0.0	0.0	0.0	0.0	6.326376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012836272	0.0	0.0	0.0	0.0	0.0	1.5514934e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8377031e-05	0.0	0.0	0.0	0.0	0.0	0.0003642063	1.3769194e-07	0.0	0.0	2.6500834e-07	2.345424e-07	0.0	0.0	3.263557e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1231648e-05	0.0	2.6709394e-08	0.0	0.0	0.0	8.576431e-05	3.6868926e-07	0.0	0.0	1.522879e-07	5.0488413e-08	0.0	0.0	0.0	0.0
30855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003976842	4.6411315e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.706651e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5436784e-05	1.413005e-06	1.3912587e-07	0.0	0.0	0.0	2.8042042e-08	0.0	6.7747585e-09	0.0	0.0	4.5181224e-08	0.0	2.3463413e-06	0.0	0.0	0.0
30856	0.0	0.0	0.0	4.3817457e-05	5.552043e-05	0.00011913447	0.0	5.0752402e-05	0.0	2.4631763e-05	0.0	0.0	0.0	0.0	0.0002707927	4.058238e-06	6.484747e-05	0.00029977236	0.0	0.0	0.0	0.00019861535	0.00024949832	3.5497542e-05	0.0	0.0	0.0	0.0	0.00010417707	2.2460258e-06	0.0	7.4992546e-05	0.0	5.7117297e-05	0.0	0.0	0.0	0.0	5.723428e-05	5.991725e-05	1.2993949e-06	0.00018619906	0.0	0.0	0.0	0.0	6.61323e-05	3.882403e-05
30857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083318574	0.00021832057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0573283e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3610016e-05	8.281471e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3615556e-05	0.0	0.0	0.0
30859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004065692	0.0	6.1138715e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000390875	0.0	0.000114335286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30860	0.00017372512	3.8786368e-07	0.0	0.00032179317	0.00024365283	9.52047e-07	0.0	0.0	0.0	1.684446e-06	0.0	0.0	3.1888115e-07	0.0	2.5524357e-06	1.7899213e-08	0.0	0.0	0.0	2.5590186e-06	6.8006436e-08	3.49245e-08	2.3838344e-07	0.0	0.0003361278	0.0	0.0	0.00026697185	0.00038746803	1.3754715e-07	0.0	2.0789179e-05	0.0	7.4844934e-08	0.0	0.0	8.492859e-07	0.0	7.202313e-05	6.1194263e-09	0.0	0.0	3.6626784e-07	0.0	0.0	0.0	3.8052596e-07	5.5454615e-07
30861	0.0	0.0	3.5580324e-05	0.0	1.5884117e-06	0.0	0.0	2.0339291e-08	1.2398152e-05	3.0048648e-05	0.0	0.0	0.0	2.4213737e-06	4.7239486e-05	1.0050177e-06	0.0	0.0	0.0	0.0	6.344931e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2598334e-05	0.0	0.0	1.8802823e-06	2.8893566e-05	0.00032862808	0.0	0.0	0.0	9.155652e-06	4.4754834e-05	8.360088e-06	3.4554125e-07	0.0	0.0	3.861111e-08	2.0163683e-05	0.0	0.0	3.0401898e-06
30864	5.8966536e-05	0.00021934164	0.0	0.0	0.0	0.0	0.0	0.0	6.355623e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4251799e-05	5.933415e-05	0.0	0.0	0.0	2.3321156e-09	0.0	0.0	3.7491023e-05	1.2276372e-07	0.0	0.0	9.254361e-08	1.5880642e-06	0.0	1.0696629e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.41514e-08	0.0
30865	0.0	7.428804e-07	8.066186e-07	0.0	0.0	6.3384823e-07	4.956383e-07	5.177169e-06	1.2037581e-06	0.0	0.0	0.0	1.2379319e-07	1.5598317e-06	5.668273e-08	1.4125728e-08	2.7013095e-07	0.0	0.0	0.0061581642	1.3742975e-07	0.0	9.245205e-08	0.0	0.0	1.7662227e-06	0.0	0.0	0.0	1.2271481e-07	9.810814e-07	2.6918406e-06	7.988748e-07	7.4271225e-07	0.0	0.0	0.0	2.7732685e-06	0.0	1.6103621e-07	0.0	0.0	0.0	0.011335898	7.729673e-08	0.0	5.804804e-08	0.0
30867	0.0	0.0	1.2569546e-06	0.0	0.0	1.7472241e-06	7.4775e-05	6.7483954e-05	0.0	0.0	0.0	1.6924697e-06	1.8353035e-08	0.0	0.0	1.9623364e-08	5.9521847e-07	0.0	0.0	3.573175e-07	0.0	0.0	8.704685e-07	0.0	1.05764094e-07	0.0	0.0	0.0	2.6251277e-08	3.6947356e-06	0.00011677469	6.09069e-05	5.2895324e-08	1.688396e-06	0.0	9.278042e-08	7.148182e-08	1.1571088e-06	0.0	1.0132902e-07	2.3623552e-07	0.0	2.2604816e-07	2.3243826e-06	4.5438816e-07	0.0	2.0977682e-08	1.8351317e-07
30870	0.0	1.504037e-06	0.0	0.0	1.2564033e-06	1.0744999e-07	2.0712505e-07	0.0	1.0389289e-07	6.7671994e-07	2.3368088e-07	0.0	7.4052093e-07	0.0	7.0619177e-07	1.9418447e-08	1.2262745e-07	2.1577694e-07	6.4605126e-07	1.2031592e-07	0.0	0.00035371614	2.019615e-08	1.5412597e-07	5.4403215e-09	1.998091e-06	0.0	0.0	3.4230746e-07	0.0	1.3858888e-06	4.8618368e-08	0.0	5.968529e-08	2.5696363e-07	0.0	1.8820339e-07	6.2962835e-09	6.020792e-07	1.00570166e-08	0.0	6.5147685e-07	4.3729293e-07	5.801577e-08	0.0	0.00028389238	0.0	8.678633e-08
30871	6.1922734e-08	0.0	0.0	0.0	1.01774326e-07	0.0	0.00015351959	0.0	2.347119e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6657708e-05	1.4000491e-05	0.0	0.0	7.615656e-07	0.0	3.451743e-07	0.0	0.0	0.0	0.0	0.0	3.3550572e-07	0.0	0.00013666201	0.0	6.60497e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.753312e-09	7.566823e-06	7.6148285e-06	0.0	3.5913757e-08	4.4263604e-07	0.0	8.123137e-06	0.0
